	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:67	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MacPlatform\MacPlatform.cs	335	"LoggingService.LogError (""Invalid TextMate URI: "" + url, ex)"			return null;			"catch (Exception ex) {LoggingService.LogError (""Invalid TextMate URI: "" + url, ex);return null;}"
ID:68	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MacPlatform\MacPlatform.cs	285	"LoggingService.LogError (""Could not install app event handlers"", ex)"		setupFail = true				"catch (Exception ex) {LoggingService.LogError (""Could not install app event handlers"", ex);setupFail = true;}"
ID:69	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MacPlatform\Dialogs\MacOpenFileDialogHandler.cs	50	"LoggingService.LogError (""Error in Open File dialog"", ex)"				MessageService.ShowException (ex);		"catch (Exception ex) {LoggingService.LogError (""Error in Open File dialog"", ex);MessageService.ShowException (ex);}"
ID:70	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MacPlatform\MacInterop\ApplicationEvents.cs	127	System.Console.WriteLine (ex)			return CarbonEventHandlerStatus.NotHandled;			catch (Exception ex) {System.Console.WriteLine (ex);return CarbonEventHandlerStatus.NotHandled;}
ID:71	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MacPlatform\MacInterop\ApplicationEvents.cs	172	System.Console.WriteLine (ex)			return CarbonEventHandlerStatus.NotHandled;			catch (Exception ex) {System.Console.WriteLine (ex);return CarbonEventHandlerStatus.NotHandled;}
ID:72	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore\libstetic\wrapper\NotifyWorkaround.cs	46					"ExceptionManager.RaiseUnhandledException (e, false);"		"catch (Exception e) {ExceptionManager.RaiseUnhandledException (e, false);}"
ID:73	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\ObjectWrapper.cs	221	Console.WriteLine (ex)			return wrap;	"ErrorWidget we = new ErrorWidget (ex, elem.GetAttribute (""id""));"	"ErrorWidgetWrapper wrap = (ErrorWidgetWrapper) Create (reader.Project, we, null);"	"catch (Exception ex) {Console.WriteLine (ex);ErrorWidget we = new ErrorWidget (ex, elem.GetAttribute (""id""));ErrorWidgetWrapper wrap = (ErrorWidgetWrapper) Create (reader.Project, we, null);wrap.Read (reader, elem);return wrap;}"
ID:74	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\Registry.cs	62	Console.WriteLine (ex)	throw;					catch (Exception ex) {Console.WriteLine (ex);throw;}
ID:75	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\TypedPropertyDescriptor.cs	210		"throw new InvalidOperationException (""Could not get value for property "" + klass.Name + ""."" + Name + "" from object '"" + obj + ""'"", ex);"					"catch (Exception ex) {throw new InvalidOperationException (""Could not get value for property "" + klass.Name + ""."" + Name + "" from object '"" + obj + ""'"", ex); }"
ID:76	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\TypedPropertyDescriptor.cs	233		"throw new InvalidOperationException (""Could not set value for property "" + klass.Name + ""."" + Name + "" to object '"" + obj + ""'"", ex);"					"catch (Exception ex) {throw new InvalidOperationException (""Could not set value for property "" + klass.Name + ""."" + Name + "" to object '"" + obj + ""'"", ex); }"
ID:77	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\WidgetUtils.cs	289	"Console.WriteLine (""Error while loading pixbuf 'missing.png': "" + e)"						"catch (Exception e) {Console.WriteLine (""Error while loading pixbuf 'missing.png': "" + e);}"
ID:78	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlItem.cs	78	"LoggingService.LogError (""Version control query failed"", ex)"					"versionInfo = VersionInfo.CreateUnversioned (path, isDirectory);"	"catch (Exception ex) {LoggingService.LogError (""Version control query failed"", ex);versionInfo = VersionInfo.CreateUnversioned (path, isDirectory);}"
ID:79	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlNodeExtension.cs	458	LoggingService.LogError (ex.ToString ())			return TestResult.Disable;	"MessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));"		"catch (Exception ex) {if (test)LoggingService.LogError (ex.ToString ());elseMessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));return TestResult.Disable;}"
ID:80	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	57	"LoggingService.LogError (""Error while loading icons."", e)"						"catch (Exception e) {LoggingService.LogError (""Error while loading icons."", e);}"
ID:81	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	99	"LoggingService.LogError (""Error while adding version control system."", e)"						"catch (Exception e) {LoggingService.LogError (""Error while adding version control system."", e);}"
ID:82	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	276	LoggingService.LogError (ex.ToString ())					comments = new Hashtable ();	"catch (Exception ex) {// If there is an error, just discard the fileLoggingService.LogError (ex.ToString ());comments = new Hashtable ();}"
ID:83	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	337	LoggingService.LogError (ex.ToString ())						"catch (Exception ex) {// If there is an error, just discard the fileLoggingService.LogError (ex.ToString ());}"
ID:84	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	362				return false;	MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);return false;}
ID:85	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	375				return false;	MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);return false;}
ID:86	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\VersionControlService.cs	388				return false;	MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);return false;}
ID:87	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Dialogs\CommitDialog.cs	217			res = false		MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);res = false;}
ID:88	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Dialogs\SelectRepositoryDialog.cs	148	LoggingService.LogError (ex.ToString ())						catch (Exception ex) {LoggingService.LogError (ex.ToString ());}
ID:89	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Dialogs\SelectRepositoryDialog.cs	270					ex = e;		catch (Exception e) {ex = e;}
ID:90	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\BlameWidget.cs	554	"LoggingService.LogError (""Error retrieving history"", ex)"						"catch (Exception ex) {LoggingService.LogError (""Error retrieving history"", ex);}"
ID:91	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\ChangeSetView.cs	327					ddata.diffException = ex;		catch (Exception ex) {ddata.diffException = ex;}
ID:92	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\ComparisonWidget.cs	157					"text = string.Format (GettextCatalog.GetString (""Error while getting the text of revision {0}:\n{1}""), workingRevision, ex.ToString ());"	MessageService.ShowError (text);	"catch (Exception ex) {text = string.Format (GettextCatalog.GetString (""Error while getting the text of revision {0}:\n{1}""), workingRevision, ex.ToString ());MessageService.ShowError (text);}"
ID:93	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\ComparisonWidget.cs	252					"text = string.Format (GettextCatalog.GetString (""Error while getting the base text of {0}:\n{1}""), widget.info.Item.Path, ex.ToString ());"	MessageService.ShowError (text);	"catch (Exception ex) {text = string.Format (GettextCatalog.GetString (""Error while getting the base text of {0}:\n{1}""), widget.info.Item.Path, ex.ToString ());MessageService.ShowError (text);}"
ID:94	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\LogView.cs	89					"MessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));"		"catch (Exception ex) {MessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));}"
ID:95	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\LogWidget.cs	359	"LoggingService.LogError (""Error while getting revision text"", e)"			return;	"Application.Invoke (delegate {LoggingService.LogError (""Error while getting revision text"", e);MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");});"	"MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");"	"catch (Exception e) {Application.Invoke (delegate {LoggingService.LogError (""Error while getting revision text"", e);MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");});return;}"
ID:96	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\LogWidget.cs	369	"LoggingService.LogError (""Error while getting previous revision"", e)"			return;	"Application.Invoke (delegate {LoggingService.LogError (""Error while getting previous revision"", e);MessageService.ShowException (e, ""Error while getting previous revision."");});"		"catch (Exception e) {Application.Invoke (delegate {LoggingService.LogError (""Error while getting previous revision"", e);MessageService.ShowException (e, ""Error while getting previous revision."");});return;}"
ID:97	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\LogWidget.cs	391	"LoggingService.LogError (""Error while getting revision text"", e)"			return;	"Application.Invoke (delegate {LoggingService.LogError (""Error while getting revision text"", e);MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");});"	"MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");"	"catch (Exception e) {Application.Invoke (delegate {LoggingService.LogError (""Error while getting revision text"", e);MessageService.ShowError (""Error while getting revision text."", ""The file may not be part of the working copy."");});return;}"
ID:98	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\StatusView.cs	65				return null;	Exception = ex;		catch (Exception ex) {Exception = ex;return null;}
ID:99	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\StatusView.cs	502	LoggingService.LogError (ex.ToString ())		buttonCommit.Sensitive = true				catch (Exception ex) {LoggingService.LogError (ex.ToString ());buttonCommit.Sensitive = true;}
ID:100	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\StatusView.cs	958	LoggingService.LogError (ex.ToString ())			return true;			catch (Exception ex) {LoggingService.LogError (ex.ToString ());return true;}
ID:101	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\SubviewAttachmentHandler.cs	47	LoggingService.LogInternalError (ex)						"catch (Exception ex) {// If a user is hitting this, it will show a dialog box every time they// switch to a document or open a document, so suppress the crash dialog// This bug *should* be fixed already, but it's hard to tell.LoggingService.LogInternalError (ex);}"
ID:102	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl.Views\VersionControlDocumentInfo.cs	82	"LoggingService.LogError (""Error retrieving history"", ex)"						"catch (Exception ex) {LoggingService.LogError (""Error retrieving history"", ex);}"
ID:103	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl.Git\MonoDevelop.VersionControl.Git\Commands.cs	140					MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);}
ID:104	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl.Git\MonoDevelop.VersionControl.Git\Commands.cs	164					MessageService.ShowException (ex);		catch (Exception ex) {MessageService.ShowException (ex);}
ID:105	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	103		"throw new IOException (""Error while loading style :"" + name, e);"					"catch (Exception e) {throw new IOException (""Error while loading style :"" + name, e);}"
ID:106	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	127		"throw new IOException (""Error while syntax mode for mime:"" + mimeType, e);"					"catch (Exception e) {throw new IOException (""Error while syntax mode for mime:"" + mimeType, e);}"
ID:107	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	147	Console.WriteLine (e)						catch (Exception e) {Console.WriteLine (e);}
ID:108	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	266	"Console.WriteLine (""Syntax highlighting exception:"" + e)"						"catch (Exception e) {Console.WriteLine (""Syntax highlighting exception:"" + e);}"
ID:109	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	368	Console.WriteLine (e)						catch (Exception e) {Console.WriteLine (e);}
ID:110	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	379	"Console.WriteLine (""Error while scanning xml:"")"			return null;			"catch (Exception e) {Console.WriteLine (""Error while scanning xml:"");Console.WriteLine (e);return null;}"
ID:111	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	401				return false;			catch (Exception) {return false;}
ID:112	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\Mono.Texteditor\Mono.TextEditor.Highlighting\SyntaxModeService.cs	464	"Console.WriteLine (""Error while scanning json:"")"			return null;			"catch (Exception e) {Console.WriteLine (""Error while scanning json:"");Console.WriteLine (e);return null;}"
