	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:176	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\FormsDesigner\Project\Src\Gui\ImageResourceEditorDialog.cs	272					"TreeNode error = new TreeNode(ex.Message, 4, 4);"	"file = CreateAndAddFileNode(root, item);"	"catch (Exception ex) {if (file == null) {file = CreateAndAddFileNode(root, item);}TreeNode error = new TreeNode(ex.Message, 4, 4);file.Nodes.Add(error);}"
ID:177	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\FormsDesigner\Project\Src\Gui\ImageResourceEditorDialog.cs	558					MessageService.ShowError(ex.Message);		catch (Exception ex) {MessageService.ShowError(ex.Message);}
ID:178	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\FormsDesigner\Project\Src\Services\DesignerResourceService.cs	39				return null;	MessageService.ShowException(e);		catch (Exception e) {MessageService.ShowException(e);return null;}
ID:179	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\FormsDesigner\Project\Src\Services\DesignerResourceService.cs	50				return null;	MessageService.ShowException(e);		catch (Exception e) {MessageService.ShowException(e);return null;}
ID:180	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\WpfDesign\WpfDesign.Designer\Project\Services\CreateComponentTool.cs	79					DragDropExceptionHandler.RaiseUnhandledException(x);		catch (Exception x) {DragDropExceptionHandler.RaiseUnhandledException(x);}
ID:181	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\WpfDesign\WpfDesign.Designer\Project\Services\CreateComponentTool.cs	117					DragDropExceptionHandler.RaiseUnhandledException(x);		catch (Exception x) {DragDropExceptionHandler.RaiseUnhandledException(x);}
ID:182	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\WpfDesign\WpfDesign.Designer\Project\Services\CreateComponentTool.cs	134					DragDropExceptionHandler.RaiseUnhandledException(x);		catch (Exception x) {DragDropExceptionHandler.RaiseUnhandledException(x);}
ID:183	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\AddInManager2\AddInManager2.Tests\Fakes\FakeAddInSetup.cs	268			addInVersion = addIn.Version				catch (Exception){addInVersion = addIn.Version;}
ID:184	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\DataManager\DataManager.cs	143		throw;					catch (Exception) {throw;}
ID:185	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\SearchAndReplace\Project\Gui\ObserverSearchResult.cs	98					MessageService.ShowException(ex);		catch (Exception ex) {MessageService.ShowException(ex);}
ID:186	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Dialogs\ReferenceDialog\ServiceReference\SvcUtilPath.cs	80							catch (Exception) {}
ID:187	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	253					"MessageService.ShowException(ex, ""Couldn't delete file '"" + Path.GetFileName(fileItem.FullName) + ""'"");"	break;	"catch(Exception ex) {MessageService.ShowException(ex, ""Couldn't delete file '"" + Path.GetFileName(fileItem.FullName) + ""'"");break;}"
ID:188	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	298				return;			catch (Exception) {return;}
ID:189	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	447						"myFilesNode.Tag = ""C:\\"";"	"catch (Exception) {myFilesNode.Tag = ""C:\\"";}"
ID:190	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	458						"computerNode.Tag = ""C:\\"";"	"catch (Exception) {computerNode.Tag = ""C:\\"";}"
ID:191	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	574				return;			catch (Exception) {return;}
ID:192	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	582							catch (Exception) {}
ID:193	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\FileScout.cs	609			e.Cancel = true		"MessageService.ShowException(excpt, ""Device error"");"		"catch (Exception excpt) {MessageService.ShowException(excpt, ""Device error"");e.Cancel = true;}"
ID:194	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Pads\ProjectBrowser\ProjectBrowserControl.cs	116					"MessageService.ShowException(ex, ""unable to open file "" + file);"		"catch (Exception ex) {MessageService.ShowException(ex, ""unable to open file "" + file);}"
ID:195	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Util\ReactiveExtensions.cs	284					tcs.TrySetException(ex);		catch (Exception ex) { tcs.TrySetException(ex); }
ID:196	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Util\SharpDevelopExtensions.cs	549				return null;			catch (Exception) {// TODO: use the exact exception types that GetAssemblyModel() throws (+document them)// silently ignore errors when loading the assemblyreturn null;}
ID:197	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Workbench\AbstractViewContentHandlingLoadErrors.cs	120					"errorList[file] = new LoadError(ex, stream);"		"catch (Exception ex) {errorList[file] = new LoadError(ex, stream);ShowError(ex);}"
ID:198	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\ICSharpCode.Core.WinForms\WinFormsResourceService.cs	103	LoggingService.Warn(ex)			return SystemInformation.MenuFont;			catch (Exception ex) {LoggingService.Warn(ex);return SystemInformation.MenuFont;}
ID:199	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\ICSharpCode.Core.WinForms\WinFormsResourceService.cs	137	LoggingService.Warn(ex)			return SystemInformation.MenuFont;			catch (Exception ex) {LoggingService.Warn(ex);return SystemInformation.MenuFont;}
ID:200	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\ICSharpCode.Core.WinForms\WinFormsResourceService.cs	155	LoggingService.Warn(ex)			return baseFont;			catch (Exception ex) {LoggingService.Warn(ex);return baseFont;}
ID:201	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\ICSharpCode.Core.WinForms\Menu\MenuCheckBox.cs	37					"MessageService.ShowException(e, ""Can't create menu command : "" + codon.Id);"		"catch (Exception e) {MessageService.ShowException(e, ""Can't create menu command : "" + codon.Id);}"
ID:202	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Project\Build\MSBuildEngine\WorkerProcess.cs	81					Core.MessageService.ShowException(ex);		catch (Exception ex) {Core.MessageService.ShowException(ex);}
ID:203	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\BrowserTree.cs	383					"ErrorDialog.Show(ex,""(this is a bug, please report) ""+ ""Exception on node expand"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex,""(this is a bug, please report) ""+ ""Exception on node expand"",MessageBoxIcon.Error);}"
ID:204	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\BrowserTree.cs	410					"ErrorDialog.Show(ex,""(this is a bug, please report) ""+ ""Exception on node select"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex,""(this is a bug, please report) ""+ ""Exception on node select"",MessageBoxIcon.Error);}"
ID:205	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\CastInfo.cs	103	"TraceUtil.WriteLineWarning(typeof(CastInfo),""Warning: Invalid cast information in ""+ ""registry for: "" + savedCastInfo.TypeName + ""/"" + savedCastInfo.MemberSignature + "" - deleting Exception: "" + ex)"					savedCasts.Remove(savedCastInfo);	"catch (Exception ex) {TraceUtil.WriteLineWarning(typeof(CastInfo),""Warning: Invalid cast information in ""+ ""registry for: "" + savedCastInfo.TypeName + ""/"" + savedCastInfo.MemberSignature + "" - deleting Exception: "" + ex);savedCasts.Remove(savedCastInfo);}"
ID:206	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\CastInfo.cs	133		throw showException;	showException = ex.InnerException		Exception showException = ex;		catch (Exception ex) {Exception showException = ex;// Remove the useless wrapper exceptionif (showException is TargetInvocationException)showException = ex.InnerException;throw showException;}
ID:207	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\ObjectBrowser.cs	160	"TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex)"						"catch (Exception ex){TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex);}"
ID:208	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\ObjectBrowser.cs	171	"TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex);}"
ID:209	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\ObjectBrowser.cs	193					savedException = ex;		catch (Exception ex) {savedException = ex;}
ID:210	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\ObjectBrowser.cs	200					if (savedException == null)savedException = ex;		catch (Exception ex) {if (savedException == null)savedException = ex;}
ID:211	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\GuiDesigner\ImagePanel.cs	165					"ErrorDialog.Show(ex, ""Error adding control "" + c + "" to "" + ""non-design panel"", MessageBoxIcon.Warning);"	i++;	"catch (Exception ex) {ErrorDialog.Show(ex, ""Error adding control "" + c + "" to "" + ""non-design panel"", MessageBoxIcon.Warning);i++;}"
ID:212	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Panels\ParamPanel.cs	195	"TraceUtil.WriteLineInfo(this, ""Exception in getting property "" + ""value for "" + pi + "": "" + ex)"		value = otNode.ObjectInfo.Obj				"catch (Exception ex) {TraceUtil.WriteLineInfo(this, ""Exception in getting property "" + ""value for "" + pi + "": "" + ex);// Use the value from ObjectInfo, this is// necessary for the property that can only// be set, we want to show the last value we// set it to, if possiblevalue = otNode.ObjectInfo.Obj;}"
ID:213	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Panels\ParamPanel.cs	230	"TraceUtil.WriteLineInfo(this, ""Exception in getting field "" + ""value for "" + fi + "": "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineInfo(this, ""Exception in getting field "" + ""value for "" + fi + "": "" + ex);// Just ignore it}"
ID:214	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Panels\ParamPanel.cs	346				return null;	"if (!ignoreException) {ErrorDialog.Show(ex, currentPi._name + "" Parameter - Error converting value"", MessageBoxIcon.Error);}"		"catch (Exception ex) {if (!ignoreException) {ErrorDialog.Show(ex, currentPi._name + "" Parameter - Error converting value"", MessageBoxIcon.Error);}return null;}"
ID:215	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\BrowserTreeNode.cs	327	"TraceUtil.WriteLineWarning(this, ""Exception in menu processing: "" + ex)"					tree.TreeMenuHelper.DisableActionMenu();	"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in menu processing: "" + ex);tree.TreeMenuHelper.DisableActionMenu();}"
ID:216	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\BrowserTreeNode.cs	334	"TraceUtil.WriteLineWarning(this, ""Exception in SetupParamPanel "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in SetupParamPanel "" + ex);}"
ID:217	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\BrowserTreeNode.cs	456					"ErrorDialog.Show(ex,""(bug, please report this)Error Expanding ""+ this,""Error Expanding "" + this,MessageBoxIcon.Error);"		"catch (Exception ex) {// Should never hit this, but sometimes things go wrong// and this way, the user can get the stack traceErrorDialog.Show(ex,""(bug, please report this)Error Expanding ""+ this,""Error Expanding "" + this,MessageBoxIcon.Error);}"
ID:218	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTreeNode.cs	382					"ErrorDialog.Show(ex, ""Exception in getting object list using ""+ _typeHandler.Info.Name+ "" type handler"",""Exception in Getting Object List"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex, ""Exception in getting object list using ""+ _typeHandler.Info.Name+ "" type handler"",""Exception in Getting Object List"",MessageBoxIcon.Error);// Continue with what we have}"
ID:219	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTreeNode.cs	526					Exception showException = ex.InnerException;	"problems.Append(""\n\n"" + ei.Name + "" - "");"	"catch (Exception ex) {// The outer exception may be a wrapperException showException = ex.InnerException;if (showException == null)showException = ex;problems.Append(""\n\n"" + ei.Name + "" - "");problems.Append(showException.Message);problems.Append("" ("");problems.Append(showException.GetType().FullName);problems.Append("")"");}"
ID:220	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTreeNode.cs	553					"ErrorDialog.Show(ex, ""Exception on Drop"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex, ""Exception on Drop"",MessageBoxIcon.Error);}"
ID:221	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTreeNode.cs	569				return false;	"ErrorDialog.Show(ex,""Exception adding object to list"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex,""Exception adding object to list"",MessageBoxIcon.Error);return false;}"
ID:222	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTreeNode.cs	661				return false;	"ErrorDialog.Show(ex,""Exception during paste"",MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex,""Exception during paste"",MessageBoxIcon.Error);return false;}"
ID:223	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTypeTreeNode.cs	313					"ErrorDialog.Show(ex, ""Unable to Change Event Logging"", MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex, ""Unable to Change Event Logging"", MessageBoxIcon.Error);}"
ID:224	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTypeTreeNode.cs	365	"Trace.WriteLine(""Add AutoInvoke Exception: "" + ex)"						"catch (Exception ex) {if (TraceUtil.If(this, TraceLevel.Verbose))Trace.WriteLine(""Add AutoInvoke Exception: "" + ex);// IsAutoInvoked can throw, just ignore it}"
ID:225	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ObjectTypeTreeNode.cs	383	"Trace.WriteLine(""Select AutoInvoke Exception: "" + ex)"						"catch (Exception ex) {if (TraceUtil.If(this, TraceLevel.Info))Trace.WriteLine(""Select AutoInvoke Exception: "" + ex);// Ignore, IsAutoInvoked can throw}"
ID:226	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComVariableInfo.cs	72	"TraceUtil.WriteLineWarning(this, ""Exception reading enum value: "" + ex)"					"_enumValue = ""Unknown variant: 0x"" + varDesc.u.lpvarValue.ToInt32().ToString(""X"");"	"catch (Exception ex){_enumValue = ""Unknown variant: 0x"" + varDesc.u.lpvarValue.ToInt32().ToString(""X"");TraceUtil.WriteLineWarning(this, ""Exception reading enum value: "" + ex);}"
ID:227	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Util\TraceUtil.cs	25	"Console.WriteLine(""traceutil exception: "" + ex)"						"catch (Exception ex) {// Can't log this because log is not openConsole.WriteLine(""traceutil exception: "" + ex);}"
ID:228	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\Mono\Mono.Build.Tasks\MonoGlobalAssemblyCache.cs	128							catch (Exception) { }
ID:229	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\MSTest\MSTest.SharpDevelop\MSTestMonitor.cs	67	Console.WriteLine(ex.Message)						catch (Exception ex) {Console.WriteLine(ex.Message);}
ID:230	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\CodeQuality\Gui\NodeIconService.cs	80				return null;			catch (Exception) {return null; // image isn't needed necessarily}
ID:231	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\MachineSpecifications\MachineSpecifications\src\MSpecUnitTestMonitor.cs	140	"LoggingService.Warn(""Could delete temporary file."", ex)"						"catch (Exception ex) {LoggingService.Warn(""Could delete temporary file."", ex);}"
ID:232	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Controller\Data\PerformanceCounterDescriptor.cs	172						Values.Add(defaultValue);	catch (Exception) {#endifValues.Add(defaultValue);}
ID:233	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Controller\Data\ProfilingDataSQLiteProvider.cs	85	Console.WriteLine(ex.ToString())	throw;					catch (Exception ex) {Console.WriteLine(ex.ToString());throw;}
ID:234	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Frontend\AddIn\Src\Dialogs\ProfileExecutableForm.xaml.cs	50					MessageService.ShowException(ex3);		catch (Exception ex3) {MessageService.ShowException(ex3);}
ID:235	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Frontend\AddIn\Src\Dialogs\ProfilerControlWindow.xaml.cs	43					MessageService.ShowException(ex);		catch (Exception ex) {MessageService.ShowException(ex);}
ID:236	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Frontend\AddIn\Src\Dialogs\ProfilerControlWindow.xaml.cs	52					MessageService.ShowException(ex);		catch (Exception ex) {MessageService.ShowException(ex);}
ID:237	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\JavaScriptBinding\Project\Src\JavaScriptParser.cs	67	LoggingService.Debug(ex.ToString())						catch (Exception ex) {LoggingService.Debug(ex.ToString());}
ID:238	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Internal\Doozers\PadDescriptor.cs	196					"MessageService.ShowException(ex, ""Error creating pad instance"");"		"catch (Exception ex) {MessageService.ShowException(ex, ""Error creating pad instance"");}"
ID:239	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Internal\ExternalTool\ToolLoader.cs	57				return false;			catch (Exception){return false;}
ID:240	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Internal\Templates\StandardHeaders.cs	48				return false;			catch (Exception) {return false;}
ID:241	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\CustomTool.cs	86					MessageService.ShowException(ex);		catch (Exception ex) {MessageService.ShowException(ex);}
